lat: 24.932923, lng: 67.094976, accuracy:10.000000
lat: 24.936693, lng: 67.092544, accuracy:10.000000
lat: 24.936716, lng: 67.092531, accuracy:10.000000
lat: 24.936742, lng: 67.092516, accuracy:10.000000
lat: 24.936774, lng: 67.092488, accuracy:10.000000
lat: 24.936804, lng: 67.092463, accuracy:10.000000
lat: 24.936832, lng: 67.092437, accuracy:10.000000
lat: 24.936860, lng: 67.092414, accuracy:10.000000
lat: 24.936886, lng: 67.092391, accuracy:10.000000
lat: 24.936912, lng: 67.092364, accuracy:10.000000
lat: 24.936936, lng: 67.092334, accuracy:10.000000
lat: 24.936953, lng: 67.092317, accuracy:10.000000
lat: 24.936970, lng: 67.092304, accuracy:10.000000
lat: 24.936990, lng: 67.092289, accuracy:10.000000
lat: 24.937008, lng: 67.092273, accuracy:10.000000
lat: 24.937030, lng: 67.092259, accuracy:10.000000
lat: 24.937042, lng: 67.092249, accuracy:10.000000
lat: 24.937057, lng: 67.092239, accuracy:10.000000
lat: 24.937070, lng: 67.092228, accuracy:10.000000
lat: 24.937080, lng: 67.092216, accuracy:10.000000
lat: 24.937086, lng: 67.092205, accuracy:10.000000
lat: 24.937093, lng: 67.092196, accuracy:10.000000
lat: 24.937103, lng: 67.092189, accuracy:10.000000
lat: 24.937118, lng: 67.092179, accuracy:10.000000
lat: 24.937134, lng: 67.092170, accuracy:10.000000
lat: 24.937151, lng: 67.092159, accuracy:10.000000
lat: 24.937174, lng: 67.092144, accuracy:10.000000
lat: 24.937200, lng: 67.092126, accuracy:10.000000
lat: 24.937225, lng: 67.092108, accuracy:10.000000
lat: 24.937259, lng: 67.092087, accuracy:10.000000
lat: 24.937296, lng: 67.092065, accuracy:10.000000
lat: 24.937328, lng: 67.092042, accuracy:10.000000
lat: 24.937358, lng: 67.092024, accuracy:10.000000
lat: 24.937379, lng: 67.092012, accuracy:10.000000
lat: 24.937399, lng: 67.091997, accuracy:10.000000
lat: 24.937416, lng: 67.091982, accuracy:10.000000
lat: 24.937432, lng: 67.091969, accuracy:10.000000
lat: 24.937450, lng: 67.091957, accuracy:10.000000
lat: 24.937479, lng: 67.091950, accuracy:10.000000
lat: 24.937492, lng: 67.091945, accuracy:10.000000
lat: 24.937502, lng: 67.091945, accuracy:10.000000
lat: 24.937517, lng: 67.091957, accuracy:10.000000
lat: 24.937535, lng: 67.091979, accuracy:10.000000
lat: 24.937556, lng: 67.092006, accuracy:10.000000
lat: 24.937575, lng: 67.092033, accuracy:10.000000
lat: 24.937608, lng: 67.092078, accuracy:10.000000
lat: 24.937646, lng: 67.092112, accuracy:10.000000
lat: 24.937674, lng: 67.092147, accuracy:10.000000
lat: 24.937701, lng: 67.092179, accuracy:10.000000
lat: 24.937732, lng: 67.092198, accuracy:10.000000
lat: 24.937761, lng: 67.092220, accuracy:10.000000
lat: 24.937781, lng: 67.092260, accuracy:10.000000
lat: 24.937803, lng: 67.092308, accuracy:10.000000
lat: 24.937834, lng: 67.092390, accuracy:10.000000
lat: 24.937849, lng: 67.092413, accuracy:10.000000
lat: 24.937866, lng: 67.092424, accuracy:10.000000
lat: 24.937884, lng: 67.092438, accuracy:10.000000
lat: 24.937903, lng: 67.092461, accuracy:10.000000
lat: 24.937915, lng: 67.092490, accuracy:10.000000
lat: 24.937935, lng: 67.092514, accuracy:10.000000
lat: 24.937957, lng: 67.092543, accuracy:10.000000
lat: 24.937977, lng: 67.092567, accuracy:10.000000
lat: 24.937991, lng: 67.092583, accuracy:10.000000
lat: 24.938008, lng: 67.092601, accuracy:10.000000
lat: 24.938027, lng: 67.092622, accuracy:10.000000
lat: 24.938048, lng: 67.092646, accuracy:10.000000
lat: 24.938069, lng: 67.092671, accuracy:10.000000
lat: 24.938094, lng: 67.092695, accuracy:10.000000
lat: 24.938119, lng: 67.092720, accuracy:10.000000
lat: 24.938144, lng: 67.092747, accuracy:10.000000
lat: 24.938166, lng: 67.092769, accuracy:10.000000
lat: 24.938188, lng: 67.092793, accuracy:10.000000
lat: 24.938209, lng: 67.092809, accuracy:10.000000
lat: 24.938228, lng: 67.092830, accuracy:10.000000
lat: 24.938248, lng: 67.092847, accuracy:10.000000
lat: 24.938276, lng: 67.092870, accuracy:10.000000
lat: 24.938307, lng: 67.092894, accuracy:10.000000
lat: 24.938337, lng: 67.092916, accuracy:10.000000
lat: 24.938361, lng: 67.092947, accuracy:10.000000
lat: 24.938384, lng: 67.092982, accuracy:10.000000
lat: 24.938411, lng: 67.093013, accuracy:10.000000
lat: 24.938436, lng: 67.093040, accuracy:10.000000
lat: 24.938458, lng: 67.093052, accuracy:10.000000
lat: 24.938477, lng: 67.093072, accuracy:10.000000
lat: 24.938496, lng: 67.093101, accuracy:10.000000
lat: 24.938512, lng: 67.093137, accuracy:10.000000
lat: 24.938528, lng: 67.093170, accuracy:10.000000
lat: 24.938544, lng: 67.093201, accuracy:10.000000
lat: 24.938556, lng: 67.093231, accuracy:10.000000
lat: 24.938572, lng: 67.093267, accuracy:10.000000
lat: 24.938590, lng: 67.093307, accuracy:10.000000
lat: 24.938609, lng: 67.093345, accuracy:10.000000
lat: 24.938628, lng: 67.093380, accuracy:10.000000
lat: 24.938646, lng: 67.093416, accuracy:10.000000
lat: 24.938659, lng: 67.093453, accuracy:10.000000
lat: 24.938672, lng: 67.093491, accuracy:10.000000
lat: 24.938691, lng: 67.093529, accuracy:10.000000
lat: 24.938718, lng: 67.093573, accuracy:10.000000
lat: 24.938746, lng: 67.093620, accuracy:10.000000
lat: 24.938784, lng: 67.093688, accuracy:10.000000
lat: 24.938823, lng: 67.093755, accuracy:10.000000
lat: 24.938849, lng: 67.093800, accuracy:10.000000
lat: 24.938862, lng: 67.093834, accuracy:10.000000
lat: 24.938874, lng: 67.093854, accuracy:10.000000
lat: 24.938901, lng: 67.093873, accuracy:10.000000
lat: 24.938934, lng: 67.093890, accuracy:10.000000
lat: 24.938964, lng: 67.093901, accuracy:10.000000
lat: 24.938994, lng: 67.093920, accuracy:10.000000
lat: 24.939032, lng: 67.093938, accuracy:10.000000
lat: 24.939071, lng: 67.093954, accuracy:10.000000
lat: 24.939103, lng: 67.093981, accuracy:10.000000
lat: 24.939131, lng: 67.094018, accuracy:10.000000
lat: 24.939159, lng: 67.094057, accuracy:10.000000
lat: 24.939180, lng: 67.094100, accuracy:10.000000
lat: 24.939197, lng: 67.094165, accuracy:10.000000
lat: 24.939219, lng: 67.094208, accuracy:10.000000
lat: 24.939257, lng: 67.094278, accuracy:10.000000
lat: 24.939256, lng: 67.094332, accuracy:10.000000
lat: 24.939283, lng: 67.094386, accuracy:10.000000
lat: 24.939314, lng: 67.094414, accuracy:10.000000
lat: 24.939328, lng: 67.094498, accuracy:10.000000
lat: 24.939349, lng: 67.094540, accuracy:10.000000
lat: 24.939373, lng: 67.094633, accuracy:10.000000
lat: 24.939361, lng: 67.094676, accuracy:10.000000
lat: 24.939374, lng: 67.094715, accuracy:10.000000
lat: 24.939415, lng: 67.094782, accuracy:10.000000
lat: 24.939406, lng: 67.094823, accuracy:10.000000
lat: 24.939416, lng: 67.094882, accuracy:10.000000
lat: 24.939377, lng: 67.094967, accuracy:10.000000
lat: 24.939450, lng: 67.095005, accuracy:10.000000
lat: 24.939511, lng: 67.095038, accuracy:10.000000
lat: 24.939521, lng: 67.095084, accuracy:10.000000
lat: 24.939531, lng: 67.095126, accuracy:10.000000
lat: 24.939528, lng: 67.095170, accuracy:10.000000
lat: 24.939535, lng: 67.095214, accuracy:10.000000
lat: 24.939559, lng: 67.095236, accuracy:10.000000
lat: 24.939561, lng: 67.095262, accuracy:10.000000
lat: 24.939573, lng: 67.095274, accuracy:10.000000
lat: 24.939585, lng: 67.095302, accuracy:10.000000
lat: 24.939596, lng: 67.095337, accuracy:10.000000
lat: 24.939606, lng: 67.095377, accuracy:10.000000
lat: 24.939620, lng: 67.095418, accuracy:10.000000
lat: 24.939662, lng: 67.095469, accuracy:10.000000
lat: 24.939679, lng: 67.095544, accuracy:10.000000
lat: 24.939711, lng: 67.095599, accuracy:10.000000
lat: 24.939744, lng: 67.095655, accuracy:10.000000
lat: 24.939748, lng: 67.095731, accuracy:10.000000
lat: 24.939781, lng: 67.095805, accuracy:10.000000
lat: 24.939801, lng: 67.095880, accuracy:10.000000
lat: 24.939804, lng: 67.095936, accuracy:10.000000
lat: 24.939816, lng: 67.095974, accuracy:10.000000
lat: 24.939835, lng: 67.096051, accuracy:10.000000
lat: 24.939830, lng: 67.096093, accuracy:10.000000
lat: 24.939837, lng: 67.096109, accuracy:10.000000
lat: 24.939859, lng: 67.096145, accuracy:10.000000
lat: 24.939873, lng: 67.096135, accuracy:10.000000
lat: 24.939891, lng: 67.096157, accuracy:10.000000
lat: 24.939908, lng: 67.096188, accuracy:10.000000
lat: 24.939928, lng: 67.096225, accuracy:10.000000
lat: 24.939952, lng: 67.096252, accuracy:10.000000
lat: 24.939983, lng: 67.096296, accuracy:10.000000
lat: 24.940016, lng: 67.096362, accuracy:10.000000
lat: 24.940060, lng: 67.096430, accuracy:10.000000
lat: 24.940115, lng: 67.096478, accuracy:10.000000
lat: 24.940152, lng: 67.096544, accuracy:10.000000
lat: 24.940180, lng: 67.096577, accuracy:10.000000
lat: 24.940204, lng: 67.096599, accuracy:10.000000
lat: 24.940215, lng: 67.096639, accuracy:10.000000
lat: 24.940238, lng: 67.096666, accuracy:10.000000
lat: 24.940260, lng: 67.096692, accuracy:10.000000
lat: 24.940281, lng: 67.096718, accuracy:10.000000
lat: 24.940304, lng: 67.096757, accuracy:10.000000
lat: 24.940328, lng: 67.096793, accuracy:10.000000
lat: 24.940354, lng: 67.096825, accuracy:10.000000
lat: 24.940398, lng: 67.096879, accuracy:10.000000
lat: 24.940437, lng: 67.096932, accuracy:10.000000
lat: 24.940476, lng: 67.096982, accuracy:10.000000
lat: 24.940521, lng: 67.097030, accuracy:10.000000
lat: 24.940547, lng: 67.097101, accuracy:10.000000
lat: 24.940582, lng: 67.097149, accuracy:10.000000
lat: 24.940621, lng: 67.097194, accuracy:10.000000
lat: 24.940643, lng: 67.097251, accuracy:10.000000
lat: 24.940682, lng: 67.097284, accuracy:10.000000
lat: 24.940725, lng: 67.097334, accuracy:10.000000
lat: 24.940754, lng: 67.097391, accuracy:10.000000
lat: 24.940803, lng: 67.097436, accuracy:10.000000
lat: 24.940838, lng: 67.097480, accuracy:10.000000
lat: 24.940869, lng: 67.097503, accuracy:10.000000
lat: 24.940894, lng: 67.097539, accuracy:10.000000
lat: 24.940923, lng: 67.097563, accuracy:10.000000
lat: 24.940951, lng: 67.097593, accuracy:10.000000
lat: 24.940985, lng: 67.097635, accuracy:10.000000
lat: 24.941025, lng: 67.097676, accuracy:10.000000
lat: 24.941056, lng: 67.097717, accuracy:10.000000
lat: 24.941086, lng: 67.097756, accuracy:10.000000
lat: 24.941113, lng: 67.097803, accuracy:10.000000
lat: 24.941149, lng: 67.097812, accuracy:10.000000
lat: 24.941163, lng: 67.097864, accuracy:10.000000
lat: 24.941211, lng: 67.097885, accuracy:10.000000
lat: 24.941237, lng: 67.097915, accuracy:10.000000
lat: 24.941275, lng: 67.097950, accuracy:10.000000
lat: 24.941293, lng: 67.097972, accuracy:10.000000
lat: 24.941304, lng: 67.097994, accuracy:10.000000
lat: 24.941319, lng: 67.098017, accuracy:10.000000
lat: 24.941331, lng: 67.098041, accuracy:10.000000
lat: 24.941340, lng: 67.098064, accuracy:10.000000
lat: 24.941353, lng: 67.098083, accuracy:10.000000
lat: 24.941375, lng: 67.098104, accuracy:10.000000
lat: 24.941403, lng: 67.098127, accuracy:10.000000
lat: 24.941431, lng: 67.098151, accuracy:10.000000
lat: 24.941452, lng: 67.098170, accuracy:10.000000
lat: 24.941463, lng: 67.098180, accuracy:10.000000
lat: 24.941468, lng: 67.098186, accuracy:10.000000
lat: 24.941469, lng: 67.098193, accuracy:10.000000
lat: 24.941467, lng: 67.098199, accuracy:10.000000
lat: 24.941470, lng: 67.098201, accuracy:10.000000
lat: 24.941475, lng: 67.098200, accuracy:10.000000
lat: 24.941485, lng: 67.098198, accuracy:10.000000
lat: 24.941495, lng: 67.098195, accuracy:10.000000
lat: 24.941507, lng: 67.098187, accuracy:10.000000
lat: 24.941521, lng: 67.098171, accuracy:10.000000
lat: 24.941537, lng: 67.098153, accuracy:10.000000
lat: 24.941557, lng: 67.098131, accuracy:10.000000
lat: 24.941578, lng: 67.098113, accuracy:10.000000
lat: 24.941599, lng: 67.098091, accuracy:10.000000
lat: 24.941618, lng: 67.098071, accuracy:10.000000
lat: 24.941635, lng: 67.098051, accuracy:10.000000
lat: 24.941650, lng: 67.098034, accuracy:10.000000
lat: 24.941666, lng: 67.098019, accuracy:10.000000
lat: 24.941681, lng: 67.098003, accuracy:10.000000
lat: 24.941694, lng: 67.097984, accuracy:10.000000
lat: 24.941712, lng: 67.097963, accuracy:10.000000
lat: 24.941728, lng: 67.097944, accuracy:10.000000
lat: 24.941743, lng: 67.097926, accuracy:10.000000
lat: 24.941756, lng: 67.097911, accuracy:10.000000
lat: 24.941766, lng: 67.097898, accuracy:10.000000
lat: 24.941773, lng: 67.097889, accuracy:10.000000
lat: 24.941775, lng: 67.097884, accuracy:10.000000
lat: 24.941775, lng: 67.097884, accuracy:10.000000
lat: 24.941775, lng: 67.097879, accuracy:10.000000
lat: 24.941777, lng: 67.097875, accuracy:10.000000
lat: 24.941779, lng: 67.097871, accuracy:10.000000
lat: 24.941783, lng: 67.097868, accuracy:10.000000
lat: 24.941794, lng: 67.097857, accuracy:10.000000
lat: 24.941806, lng: 67.097846, accuracy:10.000000
lat: 24.941814, lng: 67.097839, accuracy:10.000000
lat: 24.941816, lng: 67.097839, accuracy:10.000000
lat: 24.941816, lng: 67.097839, accuracy:10.000000
lat: 24.941816, lng: 67.097839, accuracy:10.000000
lat: 24.941816, lng: 67.097853, accuracy:10.000000
lat: 24.941819, lng: 67.097855, accuracy:10.000000
lat: 24.941820, lng: 67.097856, accuracy:10.000000
lat: 24.941820, lng: 67.097856, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941821, lng: 67.097862, accuracy:10.000000
lat: 24.941831, lng: 67.097867, accuracy:10.000000
lat: 24.941839, lng: 67.097860, accuracy:10.000000
lat: 24.941845, lng: 67.097855, accuracy:10.000000
lat: 24.941852, lng: 67.097850, accuracy:10.000000
lat: 24.941857, lng: 67.097847, accuracy:10.000000
lat: 24.941857, lng: 67.097847, accuracy:10.000000
lat: 24.941857, lng: 67.097847, accuracy:10.000000
lat: 24.941857, lng: 67.097847, accuracy:10.000000
lat: 24.941857, lng: 67.097847, accuracy:10.000000
lat: 24.941863, lng: 67.097845, accuracy:10.000000
lat: 24.941868, lng: 67.097840, accuracy:10.000000
lat: 24.941872, lng: 67.097837, accuracy:10.000000
lat: 24.941875, lng: 67.097835, accuracy:10.000000
lat: 24.941878, lng: 67.097830, accuracy:10.000000
lat: 24.941882, lng: 67.097823, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941885, lng: 67.097816, accuracy:10.000000
lat: 24.941877, lng: 67.097773, accuracy:10.000000
lat: 24.941877, lng: 67.097773, accuracy:10.000000
lat: 24.941883, lng: 67.097754, accuracy:10.000000
lat: 24.941883, lng: 67.097754, accuracy:10.000000
lat: 24.941883, lng: 67.097754, accuracy:10.000000
lat: 24.941883, lng: 67.097754, accuracy:10.000000
lat: 24.941883, lng: 67.097754, accuracy:10.000000
lat: 24.941899, lng: 67.097765, accuracy:10.000000
lat: 24.941902, lng: 67.097763, accuracy:10.000000
lat: 24.941907, lng: 67.097758, accuracy:10.000000
lat: 24.941913, lng: 67.097752, accuracy:10.000000
lat: 24.941919, lng: 67.097748, accuracy:10.000000
lat: 24.941926, lng: 67.097746, accuracy:10.000000
lat: 24.941931, lng: 67.097744, accuracy:10.000000
lat: 24.941933, lng: 67.097745, accuracy:10.000000
lat: 24.941933, lng: 67.097745, accuracy:10.000000
lat: 24.941933, lng: 67.097745, accuracy:10.000000
lat: 24.941933, lng: 67.097745, accuracy:10.000000
lat: 24.941943, lng: 67.097745, accuracy:10.000000
lat: 24.941950, lng: 67.097743, accuracy:10.000000
lat: 24.941957, lng: 67.097738, accuracy:10.000000
lat: 24.941965, lng: 67.097733, accuracy:10.000000
lat: 24.941976, lng: 67.097729, accuracy:10.000000
lat: 24.941989, lng: 67.097726, accuracy:10.000000
lat: 24.942002, lng: 67.097720, accuracy:10.000000
lat: 24.942015, lng: 67.097709, accuracy:10.000000
lat: 24.942026, lng: 67.097699, accuracy:10.000000
lat: 24.942030, lng: 67.097690, accuracy:10.000000
lat: 24.942034, lng: 67.097682, accuracy:10.000000
lat: 24.942038, lng: 67.097674, accuracy:10.000000
lat: 24.942044, lng: 67.097663, accuracy:10.000000
lat: 24.942046, lng: 67.097654, accuracy:10.000000
lat: 24.942054, lng: 67.097645, accuracy:10.000000
lat: 24.942063, lng: 67.097634, accuracy:10.000000
lat: 24.942074, lng: 67.097628, accuracy:10.000000
lat: 24.942082, lng: 67.097621, accuracy:10.000000
lat: 24.942085, lng: 67.097614, accuracy:10.000000
lat: 24.942081, lng: 67.097603, accuracy:10.000000
lat: 24.942085, lng: 67.097599, accuracy:10.000000
