lat: 24.993269, lng: 67.068647, accuracy:5.000000
lat: 24.995031, lng: 67.069672, accuracy:10.000000
lat: 24.995027, lng: 67.069651, accuracy:5.000000
lat: 24.995023, lng: 67.069635, accuracy:5.000000
lat: 24.995018, lng: 67.069618, accuracy:5.000000
lat: 24.995014, lng: 67.069593, accuracy:5.000000
lat: 24.995011, lng: 67.069560, accuracy:5.000000
lat: 24.995008, lng: 67.069523, accuracy:5.000000
lat: 24.995005, lng: 67.069483, accuracy:5.000000
lat: 24.995004, lng: 67.069449, accuracy:5.000000
lat: 24.995002, lng: 67.069424, accuracy:5.000000
lat: 24.994999, lng: 67.069401, accuracy:5.000000
lat: 24.994996, lng: 67.069379, accuracy:5.000000
lat: 24.994995, lng: 67.069357, accuracy:5.000000
lat: 24.994994, lng: 67.069334, accuracy:5.000000
lat: 24.994994, lng: 67.069306, accuracy:5.000000
lat: 24.994996, lng: 67.069277, accuracy:5.000000
lat: 24.994999, lng: 67.069251, accuracy:5.000000
lat: 24.995000, lng: 67.069231, accuracy:5.000000
lat: 24.995000, lng: 67.069213, accuracy:5.000000
lat: 24.995002, lng: 67.069205, accuracy:5.000000
lat: 24.995004, lng: 67.069206, accuracy:5.000000
lat: 24.995004, lng: 67.069206, accuracy:5.000000
lat: 24.995009, lng: 67.069213, accuracy:5.000000
lat: 24.995023, lng: 67.069220, accuracy:5.000000
lat: 24.995038, lng: 67.069222, accuracy:5.000000
lat: 24.995054, lng: 67.069220, accuracy:5.000000
lat: 24.995069, lng: 67.069214, accuracy:5.000000
lat: 24.995086, lng: 67.069204, accuracy:5.000000
lat: 24.995111, lng: 67.069200, accuracy:5.000000
lat: 24.995143, lng: 67.069201, accuracy:5.000000
lat: 24.995175, lng: 67.069202, accuracy:5.000000
lat: 24.995197, lng: 67.069197, accuracy:5.000000
lat: 24.995216, lng: 67.069191, accuracy:5.000000
lat: 24.995241, lng: 67.069185, accuracy:5.000000
lat: 24.995271, lng: 67.069180, accuracy:5.000000
lat: 24.995300, lng: 67.069177, accuracy:5.000000
lat: 24.995327, lng: 67.069177, accuracy:5.000000
lat: 24.995350, lng: 67.069177, accuracy:5.000000
lat: 24.995379, lng: 67.069182, accuracy:5.000000
lat: 24.995411, lng: 67.069186, accuracy:5.000000
lat: 24.995442, lng: 67.069188, accuracy:5.000000
lat: 24.995480, lng: 67.069188, accuracy:5.000000
lat: 24.995519, lng: 67.069185, accuracy:5.000000
lat: 24.995550, lng: 67.069180, accuracy:5.000000
lat: 24.995581, lng: 67.069177, accuracy:5.000000
lat: 24.995612, lng: 67.069175, accuracy:5.000000
lat: 24.995635, lng: 67.069174, accuracy:5.000000
lat: 24.995659, lng: 67.069171, accuracy:5.000000
lat: 24.995692, lng: 67.069167, accuracy:5.000000
lat: 24.995732, lng: 67.069161, accuracy:5.000000
lat: 24.995776, lng: 67.069158, accuracy:5.000000
lat: 24.995824, lng: 67.069157, accuracy:5.000000
lat: 24.995906, lng: 67.069158, accuracy:5.000000
lat: 24.995957, lng: 67.069161, accuracy:5.000000
lat: 24.996011, lng: 67.069158, accuracy:5.000000
lat: 24.996054, lng: 67.069165, accuracy:5.000000
lat: 24.996098, lng: 67.069163, accuracy:5.000000
lat: 24.996140, lng: 67.069149, accuracy:5.000000
lat: 24.996185, lng: 67.069152, accuracy:5.000000
lat: 24.996225, lng: 67.069142, accuracy:5.000000
lat: 24.996255, lng: 67.069135, accuracy:5.000000
lat: 24.996287, lng: 67.069138, accuracy:5.000000
lat: 24.996318, lng: 67.069137, accuracy:5.000000
lat: 24.996355, lng: 67.069138, accuracy:10.000000
lat: 24.996386, lng: 67.069127, accuracy:10.000000
lat: 24.996422, lng: 67.069119, accuracy:10.000000
lat: 24.996459, lng: 67.069118, accuracy:10.000000
lat: 24.996500, lng: 67.069117, accuracy:10.000000
lat: 24.996550, lng: 67.069116, accuracy:10.000000
lat: 24.996601, lng: 67.069123, accuracy:10.000000
lat: 24.996637, lng: 67.069122, accuracy:10.000000
lat: 24.996678, lng: 67.069118, accuracy:10.000000
lat: 24.996710, lng: 67.069116, accuracy:10.000000
lat: 24.996745, lng: 67.069117, accuracy:10.000000
lat: 24.996786, lng: 67.069118, accuracy:10.000000
lat: 24.996815, lng: 67.069116, accuracy:10.000000
lat: 24.996847, lng: 67.069117, accuracy:10.000000
lat: 24.996873, lng: 67.069111, accuracy:10.000000
lat: 24.996894, lng: 67.069111, accuracy:10.000000
lat: 24.996915, lng: 67.069112, accuracy:10.000000
lat: 24.996935, lng: 67.069112, accuracy:10.000000
lat: 24.996955, lng: 67.069110, accuracy:10.000000
lat: 24.996975, lng: 67.069108, accuracy:10.000000
lat: 24.996992, lng: 67.069107, accuracy:10.000000
lat: 24.997012, lng: 67.069104, accuracy:10.000000
lat: 24.997039, lng: 67.069103, accuracy:10.000000
lat: 24.997075, lng: 67.069099, accuracy:10.000000
lat: 24.997116, lng: 67.069094, accuracy:10.000000
lat: 24.997154, lng: 67.069089, accuracy:10.000000
lat: 24.997187, lng: 67.069084, accuracy:10.000000
lat: 24.997213, lng: 67.069079, accuracy:10.000000
lat: 24.997233, lng: 67.069074, accuracy:10.000000
lat: 24.997246, lng: 67.069073, accuracy:10.000000
lat: 24.997257, lng: 67.069072, accuracy:10.000000
lat: 24.997272, lng: 67.069072, accuracy:10.000000
lat: 24.997297, lng: 67.069069, accuracy:10.000000
lat: 24.997331, lng: 67.069062, accuracy:10.000000
lat: 24.997364, lng: 67.069056, accuracy:10.000000
lat: 24.997398, lng: 67.069054, accuracy:10.000000
lat: 24.997437, lng: 67.069051, accuracy:10.000000
lat: 24.997478, lng: 67.069053, accuracy:10.000000
lat: 24.997521, lng: 67.069057, accuracy:10.000000
lat: 24.997559, lng: 67.069063, accuracy:10.000000
lat: 24.997593, lng: 67.069069, accuracy:10.000000
lat: 24.997622, lng: 67.069075, accuracy:10.000000
lat: 24.997647, lng: 67.069079, accuracy:10.000000
lat: 24.997677, lng: 67.069084, accuracy:10.000000
lat: 24.997713, lng: 67.069087, accuracy:10.000000
lat: 24.997750, lng: 67.069087, accuracy:10.000000
lat: 24.997786, lng: 67.069086, accuracy:10.000000
lat: 24.997820, lng: 67.069083, accuracy:10.000000
lat: 24.997848, lng: 67.069081, accuracy:10.000000
lat: 24.997873, lng: 67.069082, accuracy:10.000000
lat: 24.997897, lng: 67.069083, accuracy:10.000000
lat: 24.997919, lng: 67.069084, accuracy:10.000000
lat: 24.997946, lng: 67.069083, accuracy:10.000000
lat: 24.997976, lng: 67.069081, accuracy:10.000000
lat: 24.998004, lng: 67.069079, accuracy:10.000000
lat: 24.998031, lng: 67.069078, accuracy:10.000000
lat: 24.998059, lng: 67.069075, accuracy:10.000000
lat: 24.998082, lng: 67.069076, accuracy:10.000000
lat: 24.998105, lng: 67.069081, accuracy:10.000000
lat: 24.998133, lng: 67.069089, accuracy:10.000000
lat: 24.998160, lng: 67.069095, accuracy:10.000000
lat: 24.998185, lng: 67.069099, accuracy:10.000000
lat: 24.998209, lng: 67.069102, accuracy:10.000000
lat: 24.998235, lng: 67.069101, accuracy:10.000000
lat: 24.998261, lng: 67.069100, accuracy:10.000000
lat: 24.998282, lng: 67.069097, accuracy:10.000000
lat: 24.998298, lng: 67.069095, accuracy:10.000000
lat: 24.998315, lng: 67.069094, accuracy:10.000000
lat: 24.998332, lng: 67.069092, accuracy:5.000000
lat: 24.998346, lng: 67.069092, accuracy:5.000000
lat: 24.998357, lng: 67.069093, accuracy:5.000000
lat: 24.998368, lng: 67.069100, accuracy:5.000000
lat: 24.998381, lng: 67.069111, accuracy:5.000000
lat: 24.998390, lng: 67.069125, accuracy:5.000000
lat: 24.998394, lng: 67.069141, accuracy:5.000000
lat: 24.998394, lng: 67.069157, accuracy:5.000000
lat: 24.998393, lng: 67.069176, accuracy:5.000000
lat: 24.998392, lng: 67.069192, accuracy:5.000000
lat: 24.998391, lng: 67.069198, accuracy:5.000000
lat: 24.998389, lng: 67.069197, accuracy:5.000000
lat: 24.998389, lng: 67.069195, accuracy:5.000000
lat: 24.998392, lng: 67.069207, accuracy:5.000000
lat: 24.998396, lng: 67.069234, accuracy:5.000000
lat: 24.998401, lng: 67.069269, accuracy:5.000000
lat: 24.998402, lng: 67.069302, accuracy:5.000000
lat: 24.998401, lng: 67.069336, accuracy:5.000000
lat: 24.998399, lng: 67.069366, accuracy:5.000000
lat: 24.998395, lng: 67.069390, accuracy:5.000000
lat: 24.998390, lng: 67.069413, accuracy:5.000000
lat: 24.998384, lng: 67.069437, accuracy:5.000000
lat: 24.998382, lng: 67.069465, accuracy:5.000000
lat: 24.998381, lng: 67.069492, accuracy:5.000000
lat: 24.998383, lng: 67.069519, accuracy:5.000000
lat: 24.998383, lng: 67.069546, accuracy:5.000000
lat: 24.998384, lng: 67.069572, accuracy:5.000000
lat: 24.998385, lng: 67.069594, accuracy:5.000000
lat: 24.998388, lng: 67.069612, accuracy:5.000000
lat: 24.998389, lng: 67.069627, accuracy:5.000000
lat: 24.998388, lng: 67.069635, accuracy:5.000000
lat: 24.998389, lng: 67.069640, accuracy:5.000000
lat: 24.998389, lng: 67.069647, accuracy:5.000000
lat: 24.998387, lng: 67.069659, accuracy:5.000000
lat: 24.998385, lng: 67.069672, accuracy:5.000000
lat: 24.998380, lng: 67.069689, accuracy:5.000000
lat: 24.998374, lng: 67.069710, accuracy:5.000000
lat: 24.998364, lng: 67.069733, accuracy:5.000000
lat: 24.998353, lng: 67.069757, accuracy:5.000000
lat: 24.998339, lng: 67.069782, accuracy:5.000000
lat: 24.998325, lng: 67.069800, accuracy:5.000000
lat: 24.998311, lng: 67.069820, accuracy:5.000000
lat: 24.998297, lng: 67.069840, accuracy:5.000000
lat: 24.998285, lng: 67.069858, accuracy:5.000000
lat: 24.998271, lng: 67.069871, accuracy:5.000000
lat: 24.998250, lng: 67.069881, accuracy:5.000000
lat: 24.998222, lng: 67.069885, accuracy:5.000000
lat: 24.998192, lng: 67.069887, accuracy:5.000000
lat: 24.998164, lng: 67.069887, accuracy:5.000000
lat: 24.998142, lng: 67.069887, accuracy:5.000000
lat: 24.998124, lng: 67.069886, accuracy:5.000000
lat: 24.998103, lng: 67.069885, accuracy:5.000000
lat: 24.998074, lng: 67.069885, accuracy:5.000000
lat: 24.998042, lng: 67.069885, accuracy:5.000000
lat: 24.998008, lng: 67.069884, accuracy:5.000000
lat: 24.997977, lng: 67.069884, accuracy:5.000000
lat: 24.997949, lng: 67.069884, accuracy:5.000000
lat: 24.997927, lng: 67.069885, accuracy:5.000000
lat: 24.997910, lng: 67.069884, accuracy:5.000000
lat: 24.997895, lng: 67.069884, accuracy:5.000000
lat: 24.997879, lng: 67.069888, accuracy:5.000000
lat: 24.997864, lng: 67.069894, accuracy:5.000000
lat: 24.997851, lng: 67.069900, accuracy:5.000000
lat: 24.997841, lng: 67.069914, accuracy:5.000000
lat: 24.997835, lng: 67.069935, accuracy:5.000000
lat: 24.997834, lng: 67.069963, accuracy:5.000000
lat: 24.997838, lng: 67.069998, accuracy:5.000000
lat: 24.997842, lng: 67.070032, accuracy:5.000000
lat: 24.997847, lng: 67.070062, accuracy:5.000000
lat: 24.997848, lng: 67.070091, accuracy:5.000000
lat: 24.997848, lng: 67.070120, accuracy:5.000000
lat: 24.997846, lng: 67.070149, accuracy:5.000000
lat: 24.997846, lng: 67.070186, accuracy:5.000000
lat: 24.997850, lng: 67.070226, accuracy:5.000000
lat: 24.997853, lng: 67.070263, accuracy:5.000000
lat: 24.997857, lng: 67.070294, accuracy:5.000000
lat: 24.997859, lng: 67.070321, accuracy:5.000000
lat: 24.997862, lng: 67.070346, accuracy:5.000000
lat: 24.997867, lng: 67.070374, accuracy:5.000000
lat: 24.997869, lng: 67.070401, accuracy:5.000000
lat: 24.997870, lng: 67.070426, accuracy:5.000000
lat: 24.997868, lng: 67.070449, accuracy:5.000000
lat: 24.997866, lng: 67.070471, accuracy:5.000000
lat: 24.997863, lng: 67.070492, accuracy:5.000000
lat: 24.997862, lng: 67.070515, accuracy:5.000000
lat: 24.997860, lng: 67.070539, accuracy:5.000000
lat: 24.997861, lng: 67.070561, accuracy:5.000000
lat: 24.997863, lng: 67.070581, accuracy:5.000000
lat: 24.997864, lng: 67.070604, accuracy:5.000000
lat: 24.997864, lng: 67.070627, accuracy:5.000000
lat: 24.997866, lng: 67.070650, accuracy:5.000000
lat: 24.997868, lng: 67.070674, accuracy:5.000000
lat: 24.997869, lng: 67.070697, accuracy:5.000000
lat: 24.997875, lng: 67.070721, accuracy:5.000000
lat: 24.997880, lng: 67.070746, accuracy:5.000000
lat: 24.997884, lng: 67.070760, accuracy:5.000000
lat: 24.997885, lng: 67.070769, accuracy:5.000000
lat: 24.997884, lng: 67.070778, accuracy:5.000000
lat: 24.997884, lng: 67.070778, accuracy:5.000000
lat: 24.997884, lng: 67.070778, accuracy:5.000000
lat: 24.997884, lng: 67.070778, accuracy:5.000000
lat: 24.997884, lng: 67.070778, accuracy:10.000000
lat: 24.997871, lng: 67.070782, accuracy:10.000000
lat: 24.997868, lng: 67.070781, accuracy:10.000000
lat: 24.997866, lng: 67.070780, accuracy:10.000000
lat: 24.997864, lng: 67.070777, accuracy:10.000000
lat: 24.997863, lng: 67.070771, accuracy:10.000000
lat: 24.997862, lng: 67.070762, accuracy:10.000000
lat: 24.997863, lng: 67.070751, accuracy:10.000000
lat: 24.997863, lng: 67.070737, accuracy:10.000000
lat: 24.997864, lng: 67.070723, accuracy:10.000000
lat: 24.997864, lng: 67.070708, accuracy:10.000000
lat: 24.997865, lng: 67.070694, accuracy:10.000000
lat: 24.997864, lng: 67.070677, accuracy:10.000000
lat: 24.997862, lng: 67.070661, accuracy:10.000000
lat: 24.997860, lng: 67.070646, accuracy:10.000000
lat: 24.997857, lng: 67.070631, accuracy:10.000000
lat: 24.997853, lng: 67.070617, accuracy:10.000000
lat: 24.997849, lng: 67.070604, accuracy:10.000000
lat: 24.997845, lng: 67.070592, accuracy:10.000000
lat: 24.997844, lng: 67.070578, accuracy:10.000000
lat: 24.997843, lng: 67.070564, accuracy:10.000000
lat: 24.997842, lng: 67.070553, accuracy:10.000000
lat: 24.997840, lng: 67.070543, accuracy:10.000000
lat: 24.997839, lng: 67.070535, accuracy:10.000000
lat: 24.997840, lng: 67.070529, accuracy:10.000000
lat: 24.997841, lng: 67.070523, accuracy:10.000000
lat: 24.997844, lng: 67.070520, accuracy:10.000000
lat: 24.997846, lng: 67.070513, accuracy:10.000000
lat: 24.997848, lng: 67.070504, accuracy:10.000000
lat: 24.997850, lng: 67.070497, accuracy:10.000000
lat: 24.997851, lng: 67.070490, accuracy:10.000000
lat: 24.997851, lng: 67.070482, accuracy:10.000000
lat: 24.997850, lng: 67.070473, accuracy:10.000000
lat: 24.997849, lng: 67.070463, accuracy:10.000000
lat: 24.997849, lng: 67.070451, accuracy:10.000000
lat: 24.997849, lng: 67.070439, accuracy:10.000000
lat: 24.997850, lng: 67.070429, accuracy:10.000000
lat: 24.997851, lng: 67.070420, accuracy:10.000000
lat: 24.997853, lng: 67.070412, accuracy:10.000000
lat: 24.997855, lng: 67.070407, accuracy:10.000000
lat: 24.997859, lng: 67.070401, accuracy:10.000000
lat: 24.997863, lng: 67.070393, accuracy:10.000000
lat: 24.997865, lng: 67.070384, accuracy:10.000000
lat: 24.997866, lng: 67.070374, accuracy:10.000000
lat: 24.997868, lng: 67.070363, accuracy:10.000000
lat: 24.997869, lng: 67.070355, accuracy:10.000000
lat: 24.997870, lng: 67.070346, accuracy:10.000000
lat: 24.997871, lng: 67.070337, accuracy:10.000000
lat: 24.997872, lng: 67.070328, accuracy:10.000000
lat: 24.997873, lng: 67.070318, accuracy:10.000000
lat: 24.997873, lng: 67.070307, accuracy:10.000000
lat: 24.997873, lng: 67.070295, accuracy:10.000000
lat: 24.997874, lng: 67.070284, accuracy:10.000000
lat: 24.997874, lng: 67.070273, accuracy:10.000000
lat: 24.997874, lng: 67.070263, accuracy:10.000000
lat: 24.997874, lng: 67.070251, accuracy:10.000000
lat: 24.997874, lng: 67.070241, accuracy:10.000000
lat: 24.997874, lng: 67.070235, accuracy:10.000000
lat: 24.997873, lng: 67.070228, accuracy:10.000000
lat: 24.997871, lng: 67.070221, accuracy:10.000000
lat: 24.997870, lng: 67.070214, accuracy:10.000000
lat: 24.997868, lng: 67.070208, accuracy:10.000000
lat: 24.997865, lng: 67.070203, accuracy:10.000000
lat: 24.997861, lng: 67.070199, accuracy:10.000000
lat: 24.997857, lng: 67.070194, accuracy:10.000000
lat: 24.997853, lng: 67.070188, accuracy:10.000000
lat: 24.997848, lng: 67.070180, accuracy:10.000000
lat: 24.997844, lng: 67.070173, accuracy:10.000000
lat: 24.997843, lng: 67.070165, accuracy:10.000000
lat: 24.997843, lng: 67.070160, accuracy:10.000000
lat: 24.997844, lng: 67.070155, accuracy:10.000000
lat: 24.997845, lng: 67.070152, accuracy:10.000000
lat: 24.997845, lng: 67.070152, accuracy:10.000000
lat: 24.997844, lng: 67.070152, accuracy:10.000000
lat: 24.997844, lng: 67.070152, accuracy:10.000000
lat: 24.997844, lng: 67.070152, accuracy:10.000000
lat: 24.997845, lng: 67.070150, accuracy:10.000000
lat: 24.997847, lng: 67.070149, accuracy:10.000000
lat: 24.997852, lng: 67.070148, accuracy:10.000000
lat: 24.997856, lng: 67.070147, accuracy:10.000000
lat: 24.997858, lng: 67.070147, accuracy:10.000000
lat: 24.997858, lng: 67.070147, accuracy:10.000000
lat: 24.997856, lng: 67.070151, accuracy:10.000000
lat: 24.997856, lng: 67.070152, accuracy:10.000000
lat: 24.997866, lng: 67.070149, accuracy:10.000000
lat: 24.997871, lng: 67.070146, accuracy:10.000000
lat: 24.997870, lng: 67.070144, accuracy:10.000000
lat: 24.997870, lng: 67.070144, accuracy:10.000000
lat: 24.997867, lng: 67.070149, accuracy:10.000000
lat: 24.997871, lng: 67.070151, accuracy:10.000000
lat: 24.997877, lng: 67.070150, accuracy:10.000000
lat: 24.997882, lng: 67.070147, accuracy:10.000000
lat: 24.997882, lng: 67.070147, accuracy:10.000000
lat: 24.997879, lng: 67.070140, accuracy:10.000000
lat: 24.997869, lng: 67.070132, accuracy:10.000000
lat: 24.997859, lng: 67.070119, accuracy:10.000000
lat: 24.997852, lng: 67.070101, accuracy:10.000000
lat: 24.997849, lng: 67.070082, accuracy:10.000000
lat: 24.997851, lng: 67.070063, accuracy:10.000000
lat: 24.997855, lng: 67.070040, accuracy:10.000000
lat: 24.997858, lng: 67.070018, accuracy:10.000000
lat: 24.997860, lng: 67.069995, accuracy:10.000000
lat: 24.997865, lng: 67.069962, accuracy:10.000000
lat: 24.997869, lng: 67.069930, accuracy:10.000000
lat: 24.997869, lng: 67.069904, accuracy:10.000000
lat: 24.997865, lng: 67.069886, accuracy:10.000000
lat: 24.997857, lng: 67.069872, accuracy:10.000000
lat: 24.997841, lng: 67.069861, accuracy:10.000000
lat: 24.997821, lng: 67.069857, accuracy:10.000000
lat: 24.997797, lng: 67.069859, accuracy:10.000000
lat: 24.997778, lng: 67.069866, accuracy:5.000000
lat: 24.997765, lng: 67.069874, accuracy:5.000000
lat: 24.997758, lng: 67.069886, accuracy:5.000000
lat: 24.997754, lng: 67.069904, accuracy:5.000000
lat: 24.997754, lng: 67.069933, accuracy:5.000000
lat: 24.997757, lng: 67.069973, accuracy:5.000000
lat: 24.997759, lng: 67.070017, accuracy:5.000000
lat: 24.997762, lng: 67.070058, accuracy:5.000000
lat: 24.997765, lng: 67.070097, accuracy:5.000000
lat: 24.997770, lng: 67.070135, accuracy:5.000000
lat: 24.997774, lng: 67.070173, accuracy:5.000000
lat: 24.997778, lng: 67.070208, accuracy:5.000000
lat: 24.997781, lng: 67.070237, accuracy:5.000000
lat: 24.997783, lng: 67.070256, accuracy:5.000000
lat: 24.997784, lng: 67.070268, accuracy:5.000000
lat: 24.997786, lng: 67.070282, accuracy:5.000000
lat: 24.997787, lng: 67.070296, accuracy:5.000000
lat: 24.997789, lng: 67.070318, accuracy:5.000000
lat: 24.997792, lng: 67.070349, accuracy:5.000000
lat: 24.997791, lng: 67.070381, accuracy:5.000000
lat: 24.997789, lng: 67.070409, accuracy:5.000000
lat: 24.997788, lng: 67.070437, accuracy:5.000000
lat: 24.997786, lng: 67.070463, accuracy:5.000000
lat: 24.997782, lng: 67.070493, accuracy:5.000000
lat: 24.997775, lng: 67.070528, accuracy:5.000000
lat: 24.997769, lng: 67.070566, accuracy:5.000000
lat: 24.997763, lng: 67.070601, accuracy:5.000000
lat: 24.997762, lng: 67.070635, accuracy:5.000000
lat: 24.997761, lng: 67.070661, accuracy:5.000000
lat: 24.997761, lng: 67.070680, accuracy:5.000000
lat: 24.997763, lng: 67.070704, accuracy:5.000000
lat: 24.997765, lng: 67.070728, accuracy:5.000000
lat: 24.997764, lng: 67.070746, accuracy:5.000000
lat: 24.997762, lng: 67.070760, accuracy:5.000000
lat: 24.997761, lng: 67.070776, accuracy:5.000000
lat: 24.997760, lng: 67.070795, accuracy:5.000000
lat: 24.997757, lng: 67.070812, accuracy:5.000000
lat: 24.997757, lng: 67.070833, accuracy:5.000000
lat: 24.997761, lng: 67.070866, accuracy:5.000000
lat: 24.997765, lng: 67.070899, accuracy:5.000000
lat: 24.997770, lng: 67.070933, accuracy:5.000000
lat: 24.997775, lng: 67.070972, accuracy:5.000000
lat: 24.997776, lng: 67.071015, accuracy:5.000000
lat: 24.997777, lng: 67.071062, accuracy:5.000000
lat: 24.997784, lng: 67.071142, accuracy:5.000000
lat: 24.997795, lng: 67.071201, accuracy:5.000000
lat: 24.997798, lng: 67.071260, accuracy:5.000000
lat: 24.997813, lng: 67.071320, accuracy:5.000000
lat: 24.997820, lng: 67.071382, accuracy:5.000000
lat: 24.997799, lng: 67.071415, accuracy:5.000000
lat: 24.997794, lng: 67.071450, accuracy:5.000000
lat: 24.997779, lng: 67.071453, accuracy:5.000000
lat: 24.997783, lng: 67.071496, accuracy:5.000000
lat: 24.997809, lng: 67.071577, accuracy:5.000000
lat: 24.997798, lng: 67.071616, accuracy:5.000000
lat: 24.997813, lng: 67.071655, accuracy:5.000000
lat: 24.997819, lng: 67.071687, accuracy:5.000000
lat: 24.997827, lng: 67.071733, accuracy:5.000000
lat: 24.997830, lng: 67.071788, accuracy:5.000000
lat: 24.997834, lng: 67.071829, accuracy:5.000000
lat: 24.997839, lng: 67.071868, accuracy:5.000000
lat: 24.997844, lng: 67.071910, accuracy:10.000000
lat: 24.997846, lng: 67.071958, accuracy:10.000000
lat: 24.997842, lng: 67.072005, accuracy:10.000000
lat: 24.997839, lng: 67.072051, accuracy:10.000000
lat: 24.997836, lng: 67.072089, accuracy:10.000000
lat: 24.997839, lng: 67.072123, accuracy:10.000000
lat: 24.997841, lng: 67.072150, accuracy:10.000000
lat: 24.997840, lng: 67.072165, accuracy:10.000000
lat: 24.997838, lng: 67.072175, accuracy:10.000000
lat: 24.997835, lng: 67.072191, accuracy:10.000000
lat: 24.997833, lng: 67.072211, accuracy:10.000000
lat: 24.997833, lng: 67.072235, accuracy:10.000000
lat: 24.997834, lng: 67.072263, accuracy:10.000000
lat: 24.997834, lng: 67.072295, accuracy:10.000000
lat: 24.997836, lng: 67.072325, accuracy:10.000000
lat: 24.997839, lng: 67.072349, accuracy:10.000000
lat: 24.997843, lng: 67.072369, accuracy:10.000000
lat: 24.997849, lng: 67.072386, accuracy:10.000000
lat: 24.997852, lng: 67.072397, accuracy:10.000000
lat: 24.997856, lng: 67.072406, accuracy:10.000000
lat: 24.997860, lng: 67.072419, accuracy:10.000000
lat: 24.997868, lng: 67.072439, accuracy:10.000000
lat: 24.997883, lng: 67.072460, accuracy:10.000000
lat: 24.997900, lng: 67.072477, accuracy:10.000000
